age,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contactosTotales,campañasExitosasPrevias,job_target_mean,marital_divorced,marital_married,marital_single,marital_unknown,education_freq_encode,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,previous_bin,probabilidad_clase_1,real,prediccion
36,5,2,347,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0.08672294704528012,0,0,1,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.0002111893,0,0
37,5,2,258,5,999,0,1.1,93.994,-36.4,4.857,5191.0,5,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.0029789815,0,0
41,6,3,802,3,999,0,1.4,94.465,-41.8,4.962,5228.1,3,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,0,0,1,0,1,0,0.0005662906,0,0
34,8,1,77,2,999,0,1.4,93.444,-36.1,4.965,5228.1,2,0,0.10278093999024232,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.009325859,0,0
50,11,4,659,2,999,0,-0.1,93.2,-42.0,4.042597157076381,5195.8,2,0,0.11639695883851199,0,0,0,0,0.2050482438229046,0,0,1,0,0,1,1,0,0,0.047222268,1,1
45,8,5,507,2,999,0,1.4,93.444,-36.1,4.966,5228.1,2,0,0.06839341131534972,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,1,0,0,0.9825334,1,0
36,11,2,893,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,2,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,1,0,0,0.0007748393,0,0
46,5,1,674,5,3,1,-1.8,92.893,-46.2,1.339318985964377,5099.1,6,1,0.0981171334140181,0,1,0,0,0.13124910048617833,0,0,0,0,0,0,1,0,1,0.00048008875,1,1
39,6,3,298,2,3,1,-2.9,92.76396546948928,-38.344718390025214,1.161005135087187,5076.2,3,1,0.10461487031137116,0,0,0,0,0.29588974594098927,0,0,0,0,0,0,1,0,1,0.00070316886,1,1
46,8,5,134,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0.08108874397504962,0,1,0,0,0.04204649657478828,0,0,1,1,0,0,1,0,0,0.022398058,0,0
31,7,3,1327,2,999,0,1.4,93.76948566195725,-40.632078837379254,4.964566606941379,5228.1,2,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,0,0,0,1,0,0,0.73773086,1,1
44,10,2,502,1,6,1,-1.1,94.601,-49.5,0.9955142343593751,4963.6,2,1,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,0,0,0,0,1,0,1,0.0007933061,1,1
45,5,5,561,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0.10278093999024232,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.00024237909,0,1
39,6,1,87,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0.10406885758998435,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.0009682559,0,0
37,7,2,106,1,999,0,-2.9,92.469,-33.6,1.044,5076.2,1,0,0.12889457959880496,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.0023787213,0,0
31,11,2,176,4,999,0,-0.1,93.2,-42.0,4.153,5195.8,4,0,0.10406885758998435,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.0016715729,0,0
29,7,1,305,3,999,0,1.4,93.918,-42.7,4.962,5228.1,3,0,0.1109404990403071,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.024882022,0,0
54,5,5,171,2,999,0,1.1,93.994,-36.4,4.864,5191.0,2,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.0030412946,0,0
48,4,4,871,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0.08672294704528012,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00022003813,1,1
37,10,4,262,4,999,0,-3.4,92.431,-26.9,0.74,5017.5,4,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,1,0,0,0.049211126,0,1
55,11,2,514,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,2,0,0.12889457959880496,0,1,0,0,0.12835104374561734,0,0,1,0,0,1,0,1,0,0.0013273895,1,0
32,8,4,390,3,999,0,1.4,93.444,-36.1,4.964,5228.1,3,0,0.0926517571884984,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.0005033262,0,0
39,7,1,280,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0.06839341131534972,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.00052656763,0,0
28,5,4,760,2,999,0,1.1,93.994,-36.4,4.86,5191.0,2,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,1,0,0,0,1,0,0.024578247,0,0
36,5,1,189,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0.08108874397504962,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.20794538,0,0
53,5,3,528,2,999,0,1.1,93.994,-36.4,4.857,5191.0,2,0,0.1109404990403071,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.0007662392,0,0
39,7,1,419,7,999,0,1.4,93.918,-42.7,4.962,5228.1,7,0,0.12889457959880496,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.00065406424,0,0
32,5,2,313,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,0.1109404990403071,1,0,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.0003578313,0,0
44,5,2,472,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.00029636596,0,0
44,5,3,91,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,0.1109404990403071,0,0,1,0,0.29588974594098927,0,0,1,0,0,1,0,1,0,0.007453909,0,0
21,10,2,358,1,999,0,-3.4,92.64260563005907,-30.006137688940388,0.72,5017.5,1,0,0.10947689335884728,0,0,1,0,0.12622934490919577,0,0,0,0,0,0,1,0,0,0.35019156,1,1
33,5,5,555,1,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.0028768757,0,0
33,6,3,139,1,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,0,1,0,0.5658669,0,0
42,5,3,320,3,999,0,-1.8,92.893,-46.2,1.334,5099.1,3,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.0009663284,0,0
46,6,5,134,10,999,0,1.4,94.465,-41.8,4.959,5228.1,10,0,0.09706774519716886,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.029755866,0,0
38,5,4,335,9,999,0,1.1,93.994,-36.4,4.855,5191.0,9,0,0.12889457959880496,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.0003815077,0,0
52,8,4,67,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.09311546,0,0
44,7,3,212,3,999,0,1.4,93.918,-42.7,4.963,5228.1,3,0,0.12889457959880496,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.48179656,0,0
45,5,1,211,5,999,0,-1.8,92.893,-46.2,1.354,5099.1,5,0,0.08672294704528012,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,1,0,0,0.0005399676,0,0
43,6,1,1395,2,999,0,1.4,94.465,-41.8,4.96,5228.1,2,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,0,1,0,0.023322029,1,1
44,11,2,155,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,0,0,1,1,0,0,0.43142557,0,0
40,8,4,13,11,999,0,1.4,93.444,-36.1,4.962,5228.1,11,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.0010095268,0,0
52,8,3,15,7,999,0,1.4,93.444,-36.1,4.964,5228.1,7,0,0.10278093999024232,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.0014757743,0,0
35,6,3,394,3,999,0,1.4,94.465,-41.8,4.962,5228.1,3,0,0.10278093999024232,0,0,1,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.005498972,0,0
72,5,5,589,3,999,0,-1.8,93.876,-40.0,0.699,5008.7,3,0,0.2514930325149303,0,0,1,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.0005737665,0,1
54,8,2,120,3,999,0,1.4,93.444,-36.1,4.965,5228.1,3,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.5532816,0,0
32,5,1,470,4,999,0,1.1,93.994,-36.4,4.858,5191.0,4,0,0.12889457959880496,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.0007969198,0,0
53,7,1,131,3,999,0,1.4,93.918,-42.7,4.962,5228.1,3,0,0.13759479956663057,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,1,0,0,0.0015209935,0,0
27,8,3,1337,1,999,0,-2.8383848970835888,92.29475764827113,-31.754286841769364,0.8802323020583283,5071.856135244393,1,0,0.12755375077213524,0,0,0,0,0.29237648749260714,0,0,0,1,0,0,1,0,0,0.08806109,1,1
56,7,2,673,2,999,0,1.4,93.918,-42.7,4.961,5228.1,2,0,0.1109404990403071,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.0007709655,0,0
23,5,5,28,8,999,0,-1.8,92.893,-46.2,1.25,5099.1,8,0,0.06839341131534972,0,0,1,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.089364104,0,0
60,6,3,1574,3,999,0,1.4,94.465,-41.8,4.962,5228.1,3,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.0005064259,1,1
32,5,4,212,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,0,0.12889457959880496,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.00065296807,0,0
52,7,1,699,2,999,0,1.4,93.6514777750185,-38.988931044561376,4.9636868495252,5228.1,2,0,0.1187993021769738,0,1,0,0,0.2659397058941584,0,0,1,1,0,0,1,0,0,0.67350906,1,1
48,8,3,742,1,999,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0.06839341131534972,0,1,0,0,0.04204649657478828,0,0,1,0,0,1,1,0,0,0.02010041,1,0
44,7,1,699,2,999,0,1.4,93.918,-42.7,4.962,5228.1,2,0,0.06839341131534972,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.00015693058,1,0
51,4,1,12,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,5,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.00038676793,0,0
29,5,4,297,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0.13759479956663057,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.99976724,0,0
39,5,5,110,6,999,0,1.1,93.994,-36.4,4.864,5191.0,6,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.12070277,0,0
40,11,5,586,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,0.06839341131534972,1,0,0,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.28536624,0,0
32,6,3,525,1,999,0,1.4,94.31646026006487,-40.97073798469127,4.879130394665282,5228.1,1,0,0.12509544812356943,0,0,0,0,0.29588974594098927,0,0,0,0,0,0,0,0,0,0.7777823,1,1
49,7,3,346,2,999,0,1.4,93.918,-42.7,4.957,5228.1,2,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.00020153634,0,0
32,5,5,428,3,999,0,-1.8,92.893,-46.2,1.313,5099.1,3,0,0.10278093999024232,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.0016364729,0,0
24,6,1,74,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.99864143,0,0
48,5,5,274,2,999,0,1.1,93.994,-36.4,4.859,5191.0,2,0,0.12889457959880496,1,0,0,0,0.14631317762554616,0,0,1,1,0,0,0,1,0,0.74237555,0,0
32,5,3,1805,4,999,0,-1.8,92.893,-46.2,1.281,5099.1,4,0,0.06839341131534972,0,0,1,0,0.10345757592103134,0,0,1,0,0,1,1,0,0,0.00035526263,0,1
48,7,4,49,16,999,0,1.4,93.918,-42.7,4.968,5228.1,16,0,0.06839341131534972,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.092369534,0,0
54,5,4,513,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.05641257,1,0
26,6,5,11,3,999,0,1.4,94.465,-41.8,4.959,5228.1,3,0,0.12889457959880496,0,0,1,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.67257726,0,0
30,5,3,252,2,999,0,1.1,93.994,-36.4,4.858,5191.0,2,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.0011692741,0,0
36,8,3,529,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0.12889457959880496,0,0,0,1,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.34521657,1,0
25,6,2,292,3,999,0,1.4,94.465,-41.8,4.961,5228.1,3,0,0.13759479956663057,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.003238853,0,0
34,5,1,1622,2,999,0,1.1,93.994,-36.4,4.858,5191.0,2,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,0,1,0,0.0032831982,1,0
49,7,4,123,2,999,0,1.4,93.918,-42.7,4.958,5228.1,2,0,0.10278093999024232,1,0,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.00021432707,0,0
35,5,4,379,4,999,0,1.1,93.994,-36.4,4.855,5191.0,4,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.5359234,0,0
34,7,5,717,2,999,0,1.4,93.918,-42.7,4.963,5228.1,2,0,0.08108874397504962,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.01048821,0,1
34,3,2,568,1,6,3,-1.8,93.369,-34.8,0.652,5008.7,4,1,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,2,0.01693166,1,1
44,11,4,277,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.0061397273,0,0
33,8,1,71,3,999,0,1.4,93.444,-36.1,4.963,5228.1,3,0,0.1109404990403071,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.8982671,0,0
33,4,1,8,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,3,0,0.09706774519716886,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.000497691,0,0
58,7,2,92,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0.09706774519716886,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.46705446,0,0
42,5,1,74,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,3,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.054997444,0,0
37,11,1,99,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,3,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,0,1,0,0.00068565697,0,0
56,5,5,373,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.052278303,0,0
48,8,3,739,1,999,0,1.4,93.444,-36.1,4.966709671343504,5228.1,1,0,0.06839341131534972,0,1,0,0,0.04610254717257285,0,0,0,0,0,0,1,0,0,0.0042409445,1,1
43,7,2,497,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.004570999,0,0
37,7,1,167,2,999,0,1.4,93.918,-42.7,4.96,5228.1,2,0,0.06839341131534972,0,0,1,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.6053119,0,0
45,8,2,1293,4,999,0,1.4,93.444,-36.1,4.963,5228.1,4,0,0.12889457959880496,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.9921591,1,1
42,8,4,139,1,999,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0.10278093999024232,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.7444782,0,0
62,10,2,318,1,4,3,-1.1,94.601,-49.5,1.037,4963.6,4,1,0.12889457959880496,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,2,0.00097583473,1,1
39,7,2,156,4,999,0,1.4,93.918,-42.7,4.961,5228.1,4,0,0.06839341131534972,0,1,0,0,0.04204649657478828,0,0,1,0,0,1,1,0,0,0.05674371,0,0
59,6,5,13,3,999,0,1.4,94.465,-41.8,4.959,5228.1,3,0,0.2514930325149303,1,0,0,0,0.10345757592103134,1,0,0,0,0,1,0,1,0,0.0006708947,0,0
53,6,5,21,18,999,0,1.4,94.465,-41.8,4.959,5228.1,18,0,0.06839341131534972,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,0,1,0,0.25597134,0,0
60,5,1,514,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.2514930325149303,1,0,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.0011825135,0,0
49,11,4,88,6,999,0,-0.1,93.2,-42.0,4.076,5195.8,6,0,0.1109404990403071,1,0,0,0,0.05601704514806624,1,0,0,1,0,0,0,1,0,0.6671111,0,0
33,5,2,326,4,999,0,1.1,93.994,-36.4,4.856,5191.0,4,0,0.08108874397504962,1,0,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.00086645386,0,0
64,5,3,671,3,999,0,-1.8,93.876,-40.0,0.697,5008.7,3,0,0.09706774519716886,0,1,0,0,0.04204649657478828,0,0,1,1,0,0,0,1,0,0.07347596,1,1
30,7,4,369,6,999,0,1.4,93.918,-42.7,4.963,5228.1,6,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.5677082,0,0
27,7,4,170,4,999,0,1.4,93.918,-42.7,4.958,5228.1,4,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.010773412,0,0
58,8,1,302,2,999,0,1.4,93.444,-36.1,4.97,5228.1,2,0,0.2514930325149303,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.9973205,0,0
35,8,1,362,1,6,1,-1.7,94.027,-38.3,0.904,4991.6,2,1,0.13759479956663057,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,1,0.0020951212,1,1
34,7,5,126,4,999,0,1.4,93.918,-42.7,4.959,5228.1,4,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.004533577,0,0
31,5,2,276,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.24321635,0,0
55,5,4,285,2,999,0,1.1,93.994,-36.4,4.86,5191.0,2,0,0.0926517571884984,0,1,0,0,0.04204649657478828,0,0,1,1,0,0,0,1,0,0.0020402449,0,0
39,7,1,74,7,999,0,1.4,93.918,-42.7,4.96,5228.1,7,0,0.13759479956663057,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.003769967,0,0
59,4,1,860,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0.10406885758998435,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.009360386,1,0
54,7,4,157,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,0,0,1,1,0,0,0.6795772,0,0
48,5,5,171,2,999,0,1.1,93.994,-36.4,4.864,5191.0,2,0,0.10406885758998435,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.9979608,0,0
54,5,3,796,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.0036491216,1,0
56,5,5,346,1,999,0,1.1,93.994,-36.4,4.859,5191.0,1,0,0.06839341131534972,0,0,1,0,0.05601704514806624,0,0,1,1,0,0,0,1,0,0.07672902,0,0
29,6,3,243,1,999,0,1.4,94.465,-41.8,4.962,5228.1,1,0,0.06839341131534972,0,1,0,0,0.04204649657478828,1,0,0,1,0,0,0,1,0,0.029094212,0,0
35,6,5,358,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.045632314,0,0
23,5,5,50,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,5,0,0.06839341131534972,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.0003446703,0,0
60,4,1,89,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0.06839341131534972,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.037547372,0,0
42,8,1,386,2,999,0,1.4,93.444,-36.1,4.965,5228.1,2,0,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.5121063,0,0
30,6,3,89,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0.08108874397504962,1,0,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.99854857,0,0
31,9,1,382,2,999,0,-3.4,92.4152057775963,-27.780831634052788,0.7538830172650298,5017.5,2,0,0.0876774241344481,0,0,0,0,0.19736160809975617,0,0,1,0,0,0,0,0,0,0.0002700661,1,1
37,5,4,155,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0.12889457959880496,0,1,0,0,0.22746642213711635,1,0,0,0,0,1,0,1,0,0.00077986124,0,0
34,5,1,73,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,2,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,0,0,1,1,0,0,0.23560438,0,0
42,11,5,133,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,0.1109404990403071,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.0028880208,0,0
33,5,1,146,2,999,0,1.1,93.994,-36.4,4.857,5191.0,2,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.001071001,0,0
49,5,3,220,2,999,0,1.1,93.994,-36.4,4.859,5191.0,2,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,0,0,1,0,1,0,0.5249045,0,0
81,4,4,135,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0.2514930325149303,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.37653977,0,0
40,7,2,107,4,999,0,1.4,93.918,-42.7,4.961,5228.1,4,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,1,0,0,0.1673216,0,0
24,7,4,421,1,999,0,1.4,93.918,-42.7,4.958,5228.1,1,0,0.12889457959880496,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.6453527,0,0
55,8,1,350,4,999,0,1.4,93.444,-36.1,4.963,5228.1,4,0,0.06839341131534972,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,1,0,0,0.0016043994,0,0
39,6,5,23,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.015724972,0,0
37,6,5,152,3,999,0,1.4,94.465,-41.8,4.959,5228.1,3,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.000612254,0,0
32,8,3,948,1,999,0,1.4,93.444,-36.1,4.9644798616898305,5228.1,1,0,0.10278093999024232,0,0,0,0,0.12835104374561734,0,0,0,0,0,0,1,0,0,0.41606626,1,1
30,7,3,75,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.0002681053,0,0
42,6,1,306,5,999,0,1.4,94.465,-41.8,4.961,5228.1,5,0,0.06839341131534972,0,0,1,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.010194195,0,0
39,4,4,214,3,4,1,-1.8,93.81450493130285,-37.385249047522734,0.6635999007047897,5008.7,4,1,0.10574636585228905,0,0,0,0,0.2147653049887386,0,0,1,1,0,0,1,0,1,0.5735314,1,1
27,10,5,512,1,20,4,-1.1,94.601,-49.5,0.972,4963.6,5,0,0.3310626702997275,0,0,1,0,0.04204649657478828,0,0,1,1,0,0,1,0,2,0.0006681758,0,1
42,5,4,193,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.24549367,0,0
58,9,3,180,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,1,0,0.2514930325149303,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.84719867,0,0
42,5,1,130,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.09706774519716886,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,0,1,0,0.006449542,0,0
48,8,3,86,7,999,0,1.4,93.444,-36.1,4.964,5228.1,7,0,0.10278093999024232,1,0,0,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.00050593616,0,0
46,8,3,59,5,999,0,1.4,93.444,-36.1,4.964,5228.1,5,0,0.08108874397504962,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,1,0,0,0.001544744,0,0
42,5,2,505,1,999,0,-1.8,92.893,-46.2,1.265586279332391,5099.1,1,0,0.1139387807365911,0,0,0,0,0.24909552006798005,0,0,0,1,0,0,1,0,0,0.005592576,1,1
35,7,3,86,3,999,0,1.4,93.918,-42.7,4.963,5228.1,3,0,0.12889457959880496,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.575885,0,0
32,5,5,700,3,999,0,1.1,93.994,-36.4,4.857,5191.0,3,0,0.10278093999024232,0,0,1,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.000813638,0,0
39,8,3,581,4,999,0,1.4,93.444,-36.1,4.964,5228.1,4,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.38205996,1,0
45,8,1,482,3,999,0,1.4,93.444,-36.1,4.97,5228.1,3,0,0.10278093999024232,1,0,0,0,0.22746642213711635,0,0,1,0,0,1,1,0,0,0.0021821796,0,0
47,5,5,223,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.06839341131534972,1,0,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.0036658328,0,0
