Probabilidad_clase_1,Predicción,Real
0.00045588333,0,0
0.45640665,0,0
0.0008229472,0,0
0.5577681,1,1
0.00021970416,0,0
0.9867842,1,1
0.0007392685,0,0
0.9878692,1,1
0.5593075,1,1
0.91117215,1,1
0.9890498,1,1
0.07497402,0,1
0.0008383236,0,0
0.00025012306,0,0
0.0010177095,0,0
0.0007694433,0,0
0.20474902,0,0
0.00032961147,0,0
0.001187815,0,0
0.002440671,0,0
0.0009876578,0,0
0.569442,1,1
0.013165846,0,0
0.11443159,0,0
0.0048583974,0,0
0.6498947,1,0
0.0005451974,0,0
0.0006475803,0,0
0.9790811,1,1
0.8243743,1,1
0.00038634913,0,0
0.027228866,0,0
0.0015648387,0,0
0.19338362,0,0
0.99981743,1,1
0.0008577449,0,0
0.04104966,0,0
0.49870813,0,0
0.0013187652,0,0
0.0049433094,0,0
0.0010903759,0,0
0.0004656856,0,0
0.99210393,1,1
0.0034730018,0,0
0.000993884,0,0
0.0004993777,0,0
0.0009178664,0,0
0.869902,1,0
0.5197095,1,1
0.007648125,0,0
0.01832525,0,0
0.6575049,1,1
0.00019864354,0,0
0.07349028,0,0
0.0005980885,0,0
0.0012027296,0,0
0.0050737024,0,0
0.16121176,0,0
0.009544576,0,0
0.0007917635,0,0
0.99789256,1,1
0.3278094,0,0
0.5497641,1,0
0.0008289732,0,0
0.00030046364,0,0
0.00038932357,0,0
0.0009910375,0,0
0.6626803,1,1
0.0072798673,0,0
0.926571,1,1
0.22481205,0,1
0.0002502094,0,0
0.0004300751,0,0
0.98907006,1,1
0.00013286737,0,0
0.18639532,0,0
0.89421874,1,1
0.92622125,1,1
0.99682343,1,1
0.0009998798,0,0
0.00016793625,0,0
0.6516637,1,1
0.0053575933,0,0
0.14982286,0,0
0.006041088,0,0
0.00079665444,0,0
0.0046311533,0,0
0.99979764,1,1
0.5175976,1,0
0.8036333,1,1
0.0029684263,0,0
0.007826335,0,0
0.0034738865,0,0
0.66524315,1,1
0.99683833,1,1
0.0021038523,0,0
0.5464882,1,0
0.002606544,0,0
0.0009969168,0,0
0.002436568,0,0
0.00036486474,0,0
0.579368,1,0
0.00039920377,0,0
0.8528063,1,0
0.7348338,1,1
0.000221739,0,0
0.004999397,0,0
0.00074926857,0,0
0.9893086,1,1
0.0145266,0,0
0.13487302,0,0
0.35140863,0,1
0.003940506,0,0
0.9960789,1,1
0.52154446,1,0
0.6871438,1,0
0.0006613576,0,0
0.72356427,1,1
0.00020304367,0,0
0.9918029,1,1
0.0015523207,0,0
0.0020092356,0,0
0.99647397,1,1
0.010624034,0,0
0.99653184,1,1
0.5538983,1,0
0.009203912,0,0
0.0049040373,0,0
0.00020891456,0,0
0.0021601152,0,0
0.6140881,1,1
0.07253429,0,0
0.0020427143,0,0
0.0012144321,0,0
0.00031137455,0,0
0.9125226,1,1
0.9626416,1,1
0.001274398,0,0
0.0007037356,0,0
0.14118938,0,0
0.0013644074,0,0
0.00050884817,0,0
0.006901452,0,0
0.0015097305,0,0
0.0020661731,0,0
0.00027526653,0,0
0.013875198,0,0
0.004940542,0,0
0.0017548491,0,0
0.9886934,1,1
0.0031044213,0,0
0.30640057,0,0
0.001146047,0,0
0.0026945076,0,0
0.0010566979,0,0
0.5646149,1,1
0.0010653539,0,0
0.04525882,0,0
0.11106301,0,0
0.995952,1,1
0.0009346014,0,0
0.33859238,0,0
0.00066993316,0,0
0.008395751,0,0
0.00013216342,0,0
0.85286915,1,1
0.7904429,1,1
0.84623367,1,1
0.0009473677,0,0
0.0005330022,0,0
0.19549376,0,0
0.48379922,0,0
0.5985575,1,0
0.00077747164,0,0
0.99168456,1,1
0.9713487,1,1
0.98736644,1,1
0.00074707624,0,0
0.014519912,0,0
0.0009268779,0,0
0.6672923,1,1
0.9952586,1,1
0.0006593519,0,0
0.0006250336,0,0
0.9692606,1,1
0.99956566,1,1
0.00081658206,0,0
0.013455383,0,0
0.0005299718,0,0
0.00056934514,0,0
0.23964371,0,0
0.9976157,1,1
0.96497345,1,1
0.22320633,0,0
0.03588255,0,0
0.24408737,0,0
0.00083499716,0,0
0.0057836752,0,0
0.8331231,1,0
0.050225783,0,0
0.41881526,0,0
0.0021007513,0,0
0.0025134077,0,0
0.010512914,0,0
0.20185655,0,0
0.0005464189,0,0
0.029341483,0,0
0.4608219,0,0
0.31809756,0,1
0.0009572169,0,0
0.0014002502,0,0
0.9122768,1,1
0.16226591,0,0
0.065878965,0,0
0.10000409,0,1
0.14527322,0,0
0.0014611189,0,0
0.00025299037,0,0
0.0017868571,0,0
0.99992454,1,1
0.9954059,1,1
0.0012999343,0,0
0.0012877709,0,0
0.99898285,1,1
0.35770297,0,0
0.00043646063,0,0
0.99617445,1,1
0.457199,0,1
0.004912454,0,0
0.020239126,0,0
0.00015581824,0,0
0.0011854256,0,0
0.2998127,0,0
0.0005473551,0,0
0.04697745,0,0
0.9779399,1,1
0.00024983517,0,0
0.0010766612,0,0
0.40392852,0,0
0.0049008178,0,0
0.00032773704,0,0
0.7922038,1,1
0.9153336,1,1
0.0499815,0,0
0.13173522,0,0
0.0008385461,0,0
0.007536862,0,0
0.49363783,0,0
0.4760598,0,0
0.99947757,1,1
0.0008867296,0,0
0.16194436,0,0
0.00024469921,0,0
0.5022497,1,0
0.08985737,0,0
0.0016495852,0,0
0.01745034,0,0
0.35593322,0,0
0.003238365,0,0
0.000942181,0,0
0.0074200444,0,0
0.0075264685,0,0
0.0005896127,0,0
0.68378663,1,1
0.0009480498,0,0
0.0034559073,0,0
0.5318812,1,0
0.050091363,0,0
0.0050809914,0,0
0.9958203,1,1
0.0019768537,0,0
0.14796929,0,1
0.0004912543,0,0
0.00024093514,0,0
0.013720319,0,0
0.9998167,1,1
0.0006230352,0,0
0.050540067,0,0
0.9996189,1,1
0.0033086718,0,0
0.26801723,0,0
0.00051338214,0,0
0.02031365,0,0
0.0006629305,0,0
0.010768581,0,0
0.6919718,1,1
0.77885485,1,1
0.0004924001,0,0
0.14790514,0,0
0.003285877,0,0
0.011592143,0,0
0.0005840687,0,0
0.98837364,1,1
0.9938176,1,1
0.00038182462,0,0
0.54475147,1,0
0.3096087,0,0
0.00023758748,0,0
0.0002182402,0,0
0.7685013,1,1
0.34930584,0,1
0.028565131,0,0
0.0003045169,0,0
0.00057030155,0,0
0.020920336,0,0
0.0005067579,0,0
0.0036113863,0,0
0.12877752,0,0
0.004983504,0,0
0.9982419,1,1
0.0035318546,0,0
0.5783909,1,1
0.4539232,0,1
0.00065852416,0,0
0.0005792809,0,0
0.0014533519,0,0
0.8473984,1,1
0.0008055162,0,0
0.0024847586,0,0
0.0017782697,0,0
0.000537248,0,0
0.34586442,0,0
0.99809486,1,1
0.025820877,0,0
0.007872404,0,0
0.001210578,0,0
0.03099578,0,0
0.18304896,0,0
0.0014219561,0,0
0.0003110402,0,0
0.110010505,0,0
0.0032810457,0,0
0.08820569,0,0
0.04620744,0,0
0.9916114,1,1
0.0021674023,0,0
0.0019672362,0,0
0.00068901276,0,0
0.9593987,1,1
0.85723996,1,1
0.9091797,1,1
0.025366489,0,0
0.0013368987,0,0
0.0009402838,0,0
0.0009263985,0,0
0.017901618,0,0
0.000367258,0,0
0.9997825,1,1
0.007517334,0,0
0.001309204,0,0
0.0010390611,0,0
0.79172885,1,1
0.00097295776,0,0
0.0006645493,0,0
0.00015315923,0,0
0.00018707129,0,0
0.00060602603,0,0
0.06877979,0,0
0.002012607,0,0
0.9951186,1,1
0.0011325285,0,0
0.077402875,0,0
0.9469004,1,1
0.00072193245,0,0
0.9984133,1,1
0.9686827,1,1
0.012868551,0,0
0.00029439045,0,0
0.0026205136,0,0
0.011951646,0,0
0.034178387,0,0
0.2644042,0,0
0.15268137,0,1
0.0048016612,0,0
0.047651406,0,0
0.002664319,0,0
0.00016242325,0,0
0.0006063727,0,0
0.0065083075,0,0
0.007871785,0,0
0.033727974,0,0
0.113906614,0,0
0.0015357608,0,0
0.00074746396,0,0
0.11837151,0,0
0.0012023642,0,0
0.65006375,1,0
0.00039965272,0,0
0.020474775,0,0
0.0037786379,0,0
0.00013857111,0,0
0.27987874,0,1
0.00091645337,0,0
0.2959256,0,0
0.03366111,0,0
0.39292893,0,0
0.051053137,0,0
0.008047099,0,0
0.11671929,0,0
0.0005874109,0,0
0.0017422587,0,0
0.001166333,0,0
0.92673033,1,1
0.0036917285,0,0
0.00041168675,0,0
0.9982072,1,1
0.9067236,1,1
0.0003924217,0,0
0.14164601,0,0
0.12558264,0,0
0.0035616457,0,0
0.99962854,1,1
0.0040691094,0,0
0.4726929,0,1
0.0028256169,0,0
0.0044701262,0,0
0.0058762673,0,0
0.9964114,1,1
0.04469396,0,0
0.9984457,1,1
0.00084295106,0,0
0.0034598375,0,0
0.00018261492,0,0
0.0008844281,0,0
0.0014255898,0,0
0.0026867113,0,0
0.17308068,0,0
0.6705189,1,1
0.0015206453,0,0
0.116367385,0,0
0.9651854,1,1
0.0013037316,0,0
0.001991177,0,0
0.9961886,1,1
0.0006132372,0,0
0.057712812,0,0
0.0019196777,0,0
0.0030372487,0,0
0.12818483,0,0
0.029518902,0,0
0.0006642168,0,0
0.9820139,1,1
0.18478312,0,0
0.00016755302,0,0
0.6719045,1,1
0.0005500978,0,0
0.004036906,0,0
0.0019935889,0,0
0.0007297734,0,0
0.058124915,0,0
0.00018266193,0,0
0.0010665643,0,0
0.03973927,0,0
0.9952766,1,1
0.0054467916,0,0
0.0008418979,0,0
0.00046942153,0,0
0.82351243,1,1
0.01735498,0,0
0.00047133813,0,0
0.00065035117,0,0
0.64577466,1,1
0.0005633364,0,0
0.06776019,0,0
0.00041390595,0,0
0.96773785,1,1
0.00053397345,0,0
0.08367861,0,0
0.07322968,0,0
0.0008503772,0,0
0.0005910844,0,0
0.057251044,0,1
0.0009364055,0,0
0.24167481,0,0
0.9993593,1,1
0.0016560253,0,0
0.0010545694,0,0
0.9839828,1,1
0.0036181717,0,0
0.9744846,1,1
0.0005081703,0,0
0.025722077,0,0
0.006931817,0,0
0.62749434,1,1
0.42334652,0,1
0.4702691,0,1
0.50097483,1,1
0.00021772868,0,0
0.999501,1,1
0.045316692,0,0
0.8387011,1,1
0.0009710519,0,0
0.008721145,0,0
0.99048,1,1
0.9950369,1,1
0.0004982226,0,0
0.00020812465,0,0
0.3682562,0,1
0.0033463272,0,0
0.9948822,1,1
0.00081138837,0,0
0.007434584,0,0
0.001747285,0,0
0.0004557443,0,0
0.0057076686,0,0
0.9975629,1,1
0.9978254,1,1
0.0048261136,0,0
0.0056050615,0,0
0.0020061105,0,0
0.014967333,0,0
0.055109307,0,0
0.03898614,0,0
0.0010576018,0,0
0.94130564,1,1
0.04465641,0,0
0.0009991537,0,0
0.019452363,0,0
0.0023014303,0,0
0.67784333,1,0
0.5779751,1,1
0.0006042531,0,0
0.99732673,1,1
0.0044427975,0,0
0.9975695,1,1
0.0005667093,0,0
0.00024587812,0,0
0.00065636565,0,0
0.007386263,0,0
0.99843305,1,1
0.5916391,1,0
0.3531459,0,1
0.0060202596,0,0
0.99295783,1,1
0.9921951,1,1
0.006839802,0,0
0.00015641398,0,0
0.02268927,0,0
0.031646285,0,0
0.12758192,0,0
0.00040555757,0,0
0.19171728,0,0
0.0007792298,0,0
0.000370181,0,0
0.030244263,0,1
0.0012146021,0,0
0.79560924,1,1
0.0025364622,0,0
0.00053558906,0,0
0.0007312263,0,0
0.2518446,0,0
0.00023506499,0,0
0.028880186,0,1
0.0007022527,0,0
0.024658788,0,0
0.005042344,0,0
0.0006565299,0,0
0.0006356915,0,0
0.00024332377,0,0
0.7170716,1,1
0.7254675,1,0
0.0036175065,0,0
0.0029558039,0,0
0.0030713258,0,0
0.008692788,0,0
0.0013829587,0,0
0.00051662966,0,0
0.0008427776,0,0
0.998161,1,1
0.010964664,0,0
0.0015510345,0,0
0.5345182,1,1
0.00057856744,0,0
0.00017139413,0,0
0.0006452463,0,0
0.00024020483,0,0
0.0035926618,0,0
0.0009727288,0,0
0.0008123612,0,0
0.06668473,0,0
0.35261157,0,0
0.00017555799,0,0
0.04863385,0,0
0.00060188584,0,0
0.015903935,0,0
0.20032947,0,0
0.101897836,0,0
0.016739406,0,0
0.00025164054,0,0
0.0021413686,0,0
0.0037857345,0,0
0.99831784,1,1
0.001363552,0,0
0.0017952739,0,0
0.004818768,0,0
0.000911649,0,0
0.8573677,1,1
0.00020610879,0,0
0.004078965,0,0
0.41176602,0,1
0.5260263,1,1
0.00013880809,0,0
0.00037022773,0,0
0.0053255,0,0
0.00017959902,0,0
0.96021324,1,1
0.027847541,0,0
0.16608828,0,0
0.00079049286,0,0
0.0006048497,0,0
0.0042494647,0,0
0.0010439428,0,0
0.60594994,1,1
0.00024707546,0,0
0.037814066,0,0
0.8970533,1,1
0.001872453,0,0
0.1564933,0,0
0.8857639,1,1
0.0006739824,0,0
0.2792307,0,1
0.99510103,1,1
0.00039257752,0,0
0.0004197163,0,0
0.19161868,0,0
0.008626601,0,0
0.002202476,0,0
0.6614596,1,1
0.36205903,0,1
0.98397994,1,1
0.012746245,0,0
0.0005492475,0,0
0.011128061,0,0
0.0016081723,0,0
0.0053301547,0,0
0.4212513,0,0
0.00017077717,0,0
0.20166475,0,0
0.59782505,1,0
0.43019655,0,0
0.020246143,0,0
0.009511424,0,0
0.00047387532,0,0
0.0006977076,0,0
0.0012810676,0,0
0.00026922466,0,0
0.31346813,0,0
0.039694414,0,0
0.27379152,0,0
0.38006622,0,1
0.56950355,1,0
0.0021856,0,0
0.0013954386,0,0
0.0038417042,0,0
0.00022700982,0,0
0.0058776215,0,0
0.0006695454,0,0
0.0019003539,0,0
0.011332234,0,0
0.0006415185,0,0
0.42338887,0,0
0.37497032,0,1
0.0007575831,0,0
0.45262766,0,0
0.0007314769,0,0
0.0019012938,0,0
0.96500033,1,1
0.044480704,0,0
0.0001515603,0,0
0.11720197,0,0
0.005749227,0,0
0.00017049568,0,0
0.035159707,0,0
0.00042390314,0,0
0.01814707,0,0
0.00011187102,0,0
0.093759455,0,0
0.0049717,0,0
0.0016417751,0,0
0.00027067782,0,0
0.016110023,0,0
0.7353295,1,0
0.99880767,1,1
0.0015242384,0,0
0.0014151373,0,0
0.31745616,0,0
0.0009986265,0,0
0.4018186,0,1
0.99187803,1,1
0.9773208,1,1
0.0004433135,0,0
0.0009562315,0,0
0.00054937525,0,0
0.9784021,1,1
0.004948932,0,0
0.62959754,1,1
0.007953642,0,0
0.0017240002,0,0
0.0001738822,0,0
0.00031513572,0,0
0.06787878,0,0
0.014289636,0,0
0.02783573,0,0
0.0005996287,0,0
0.6458818,1,1
0.02848871,0,0
0.007392993,0,0
0.00033712632,0,0
0.8944671,1,1
0.0020446505,0,0
0.0006123249,0,0
0.07832865,0,1
0.99799854,1,1
0.0416349,0,0
0.0010371691,0,0
0.54968655,1,1
0.99317706,1,1
0.4543201,0,0
0.00015121703,0,0
0.000740222,0,0
0.44983009,0,0
0.031218195,0,0
0.0042911633,0,0
0.00077130797,0,0
0.0033852968,0,0
0.5201647,1,1
0.99565923,1,1
0.6430861,1,1
0.0010314201,0,0
0.00046312335,0,0
0.014779054,0,0
0.0054068617,0,0
0.030353395,0,0
0.99783736,1,1
0.0010283666,0,0
0.0019203667,0,0
0.003812719,0,0
0.4997855,0,0
0.0012738857,0,0
0.004874226,0,0
0.1273071,0,0
0.00037187082,0,0
0.0001457023,0,0
0.00016293375,0,0
0.00085753005,0,0
0.35556796,0,0
0.00038429757,0,0
0.0007494393,0,0
0.6319435,1,1
0.0033138678,0,0
0.015228579,0,0
0.827831,1,1
0.00093314046,0,0
0.0012887709,0,0
0.5999086,1,0
0.9978884,1,1
0.00042438973,0,0
0.0017562965,0,0
0.9204757,1,1
0.55975187,1,0
0.0019631146,0,0
0.0007028091,0,0
0.00049462024,0,0
0.6892177,1,1
0.9642546,1,1
0.2965722,0,0
0.6689179,1,1
0.02986084,0,0
0.005659173,0,0
0.0006385046,0,0
0.88370484,1,1
0.42978877,0,0
0.010336549,0,0
0.0008193405,0,0
0.926661,1,1
0.0006563137,0,0
0.04033584,0,0
0.0054849004,0,0
0.004428054,0,0
0.00028424492,0,0
0.08955166,0,0
0.013626814,0,0
0.0030832833,0,0
0.0028330914,0,0
0.00034410015,0,0
0.037655964,0,0
0.00046729512,0,0
0.46725497,0,1
0.00029740305,0,0
0.03455645,0,0
0.41382554,0,0
0.9957659,1,1
0.048730027,0,0
0.00071918574,0,0
0.47830227,0,0
0.99835443,1,1
0.0006434206,0,0
0.49693272,0,1
0.0054302,0,0
0.0004015817,0,0
0.002112038,0,0
0.0011313118,0,0
0.00043312542,0,0
0.0003225472,0,0
0.0010217992,0,0
0.013382224,0,0
0.0007347931,0,0
0.00071626075,0,0
0.0010499846,0,0
0.00028710745,0,0
0.014424399,0,0
0.97704756,1,1
0.0029282365,0,0
0.0001735433,0,0
0.0009892362,0,0
0.84874743,1,1
0.02949035,0,0
0.040855765,0,0
0.017200874,0,0
0.007042849,0,0
0.24100985,0,0
0.0009190496,0,0
0.00091590255,0,0
0.00021252695,0,0
0.90352833,1,1
0.9996749,1,1
0.0009920568,0,0
0.0006906912,0,0
0.00470934,0,0
0.031468607,0,0
0.00044270666,0,0
0.0014811709,0,0
0.5741834,1,1
0.004141515,0,0
0.99713874,1,1
0.0021770245,0,0
0.0007560278,0,0
0.07162599,0,0
0.0008525723,0,0
0.41734305,0,1
0.00075381674,0,0
0.0001721697,0,0
0.0009967971,0,0
0.013497896,0,0
0.222182,0,1
0.0062069017,0,0
0.0006772362,0,0
0.0008439123,0,0
0.4159376,0,0
0.0133255245,0,0
0.0054999157,0,0
0.7814551,1,1
0.004650307,0,0
0.0002675777,0,0
0.003633904,0,0
0.00031163445,0,0
0.009574223,0,0
0.0002969302,0,0
0.02461266,0,0
0.99938095,1,1
0.95157206,1,1
0.0025382058,0,0
0.5209031,1,0
0.9905165,1,1
0.0036515063,0,0
0.00015494779,0,0
0.10663822,0,0
0.9974854,1,1
0.00022581925,0,0
0.9996456,1,1
0.9863218,1,1
0.00032289795,0,0
0.0005887261,0,0
0.0002111893,0,0
0.0029789815,0,0
0.0005662906,0,0
0.009325859,0,0
0.047222268,0,0
0.9825334,1,1
0.0007748393,0,0
0.00048008875,0,0
0.00070316886,0,0
0.022398058,0,0
0.73773086,1,0
0.0007933061,0,0
0.00024237909,0,0
0.0009682559,0,0
0.0023787213,0,0
0.0016715729,0,0
0.024882022,0,0
0.0030412946,0,0
0.00022003813,0,0
0.049211126,0,0
0.0013273895,0,0
0.0005033262,0,0
0.00052656763,0,0
0.024578247,0,0
0.20794538,0,0
0.0007662392,0,0
0.00065406424,0,0
0.0003578313,0,0
0.00029636596,0,0
0.007453909,0,0
0.35019156,0,1
0.0028768757,0,0
0.5658669,1,1
0.0009663284,0,0
0.029755866,0,0
0.0003815077,0,0
0.09311546,0,0
0.48179656,0,0
0.0005399676,0,0
0.023322029,0,0
0.43142557,0,1
0.0010095268,0,0
0.0014757743,0,0
0.005498972,0,0
0.0005737665,0,0
0.5532816,1,1
0.0007969198,0,0
0.0015209935,0,0
0.08806109,0,0
0.0007709655,0,0
0.089364104,0,0
0.0005064259,0,0
0.00065296807,0,0
0.67350906,1,1
0.02010041,0,0
0.00015693058,0,0
0.00038676793,0,0
0.99976724,1,1
0.12070277,0,1
0.28536624,0,0
0.7777823,1,0
0.00020153634,0,0
0.0016364729,0,0
0.99864143,1,1
0.74237555,1,1
0.00035526263,0,0
0.092369534,0,0
0.05641257,0,0
0.67257726,1,0
0.0011692741,0,0
0.34521657,0,1
0.003238853,0,0
0.0032831982,0,0
0.00021432707,0,0
0.5359234,1,0
0.01048821,0,0
0.01693166,0,0
0.0061397273,0,0
0.8982671,1,1
0.000497691,0,0
0.46705446,0,0
0.054997444,0,0
0.00068565697,0,0
0.052278303,0,0
0.0042409445,0,0
0.004570999,0,0
0.6053119,1,1
0.9921591,1,1
0.7444782,1,1
0.00097583473,0,0
0.05674371,0,0
0.0006708947,0,0
0.25597134,0,0
0.0011825135,0,0
0.6671111,1,0
0.00086645386,0,0
0.07347596,0,1
0.5677082,1,1
0.010773412,0,0
0.9973205,1,1
0.0020951212,0,0
0.004533577,0,0
0.24321635,0,0
0.0020402449,0,0
0.003769967,0,0
0.009360386,0,0
0.6795772,1,0
0.9979608,1,1
0.0036491216,0,0
0.07672902,0,0
0.029094212,0,0
0.045632314,0,0
0.0003446703,0,0
0.037547372,0,0
0.5121063,1,0
0.99854857,1,1
0.0002700661,0,0
0.00077986124,0,0
0.23560438,0,1
0.0028880208,0,0
0.001071001,0,0
0.5249045,1,1
0.37653977,0,1
0.1673216,0,0
0.6453527,1,1
0.0016043994,0,0
0.015724972,0,0
0.000612254,0,0
0.41606626,0,0
0.0002681053,0,0
0.010194195,0,0
0.5735314,1,1
0.0006681758,0,0
0.24549367,0,0
0.84719867,1,1
0.006449542,0,0
0.00050593616,0,0
0.001544744,0,0
0.005592576,0,0
0.575885,1,0
0.000813638,0,0
0.38205996,0,1
0.0021821796,0,0
0.0036658328,0,0
0.6858953,1,1
0.9864813,1,1
0.56852937,1,1
0.0044985167,0,0
0.00036516663,0,0
0.004435037,0,0
0.0010687119,0,0
0.10775445,0,0
0.0010514276,0,0
0.851121,1,1
0.1223012,0,0
0.00048729684,0,0
0.00019282577,0,0
0.83719313,1,1
0.30848467,0,0
0.0032925615,0,0
0.00060912553,0,0
0.0010398513,0,0
0.0010282712,0,0
0.00014696368,0,0
0.0007559198,0,0
0.00042172824,0,0
0.0009536703,0,0
0.0008799151,0,0
0.0047046244,0,0
0.00031068988,0,0
0.00024593112,0,0
0.00030771873,0,0
0.00071782246,0,0
0.0007855772,0,0
0.25796863,0,0
0.9973711,1,1
0.9994616,1,1
0.0017380748,0,0
0.001433109,0,0
0.9839665,1,1
0.7098788,1,1
0.051562726,0,0
0.013469074,0,0
0.004201456,0,0
0.04466404,0,0
0.06715444,0,0
0.0002431867,0,0
0.001175751,0,0
0.00060555054,0,0
0.0006889274,0,0
0.00023203483,0,0
0.0058996286,0,0
0.003039349,0,0
0.9920041,1,1
0.00053282775,0,0
0.0006190381,0,0
0.0024839917,0,0
0.6736176,1,1
0.00076070946,0,0
0.00041239397,0,0
0.0003561548,0,0
0.005707815,0,0
0.16526023,0,0
0.69810426,1,0
0.026853986,0,0
0.9865312,1,1
0.7609112,1,1
0.0007659289,0,0
0.9974687,1,1
0.00048676855,0,0
0.3286241,0,1
0.0063333167,0,0
0.9319502,1,1
0.017417006,0,0
0.99801695,1,1
0.0061122165,0,0
0.00046588518,0,0
0.2954401,0,0
0.0017682607,0,0
0.0014128414,0,0
0.003967051,0,0
0.95359975,1,1
0.0002057577,0,0
0.1857705,0,0
0.0016210343,0,0
0.00026896092,0,0
0.98469603,1,1
0.0244564,0,0
0.04130523,0,0
0.9996712,1,1
0.00017228055,0,0
0.016097277,0,0
0.49179304,0,1
0.0002999642,0,0
0.00019129939,0,0
0.61588496,1,0
0.84327745,1,1
0.00055716507,0,0
0.7008392,1,1
0.0024790259,0,0
0.0047552544,0,0
0.0006558726,0,0
0.33233634,0,0
0.0014414012,0,0
0.00045780203,0,0
0.0020855882,0,0
0.121202484,0,0
0.001123794,0,0
0.0002510575,0,0
0.00021102144,0,0
0.9977704,1,1
0.0029804956,0,0
0.0012238387,0,0
0.96106935,1,0
0.00016725708,0,0
0.06583828,0,0
0.0038142495,0,0
0.006745964,0,0
0.0028263275,0,0
0.0003360089,0,0
0.9775873,1,1
0.6010999,1,1
0.0009988401,0,0
0.38373482,0,0
0.60110027,1,0
0.030761598,0,0
0.00046160122,0,0
0.0026524197,0,0
0.0010309761,0,0
0.001573465,0,0
0.00048534895,0,0
0.058613583,0,0
0.00082315545,0,0
0.12869388,0,0
0.00038210774,0,0
0.0022540907,0,0
0.17857188,0,0
0.9938373,1,1
0.006087909,0,0
0.7320356,1,1
0.5731371,1,0
0.9973036,1,1
0.7056958,1,1
0.0009876211,0,0
0.0004761953,0,0
0.017979238,0,0
0.00024557475,0,0
0.9980258,1,1
0.0075564366,0,0
0.90751207,1,1
0.00034967935,0,0
0.032745704,0,0
0.9988217,1,1
0.0060074986,0,0
0.0011015754,0,0
0.00042838647,0,0
0.00018596652,0,0
0.00053079025,0,0
0.00094873295,0,0
0.00088193343,0,0
0.0033418774,0,0
0.0015904421,0,0
0.5554721,1,0
0.020978093,0,0
0.29307613,0,0
0.0065459404,0,0
0.004781529,0,0
0.0574874,0,0
0.004931558,0,0
0.0006338394,0,0
0.0003109225,0,0
0.014690127,0,0
0.008950119,0,0
0.00045742252,0,0
0.018241948,0,0
0.0012217573,0,0
0.99877673,1,1
0.8776035,1,1
0.21965517,0,0
0.00022154943,0,0
0.99886835,1,1
0.0010129802,0,0
0.0007775672,0,0
0.03785162,0,0
0.38904786,0,0
0.013749088,0,0
0.9830776,1,1
0.29299045,0,0
0.99949265,1,1
0.0006859857,0,0
0.90337855,1,0
0.98932517,1,1
0.016222037,0,0
0.004224531,0,0
0.004974147,0,0
0.998575,1,1
0.05264369,0,0
0.00071388273,0,0
0.0007873362,0,0
0.00016418201,0,0
0.039076123,0,0
0.019821849,0,0
0.5333179,1,1
0.00036179158,0,0
0.008170777,0,0
0.18558179,0,0
0.76056147,1,1
0.013900785,0,0
0.042867515,0,0
0.0077499324,0,0
0.00050105964,0,0
0.012965461,0,0
0.004376081,0,0
0.00027609392,0,0
0.8526503,1,1
0.00038020138,0,0
0.054206543,0,0
0.28610706,0,1
0.0009490426,0,0
0.0011763732,0,0
0.04875566,0,0
0.0031197164,0,0
0.00059705105,0,0
0.21107467,0,0
0.07647227,0,0
0.9985511,1,1
0.0010777253,0,0
0.00036786386,0,0
0.2191645,0,0
0.033731993,0,0
0.0009847854,0,0
0.00024483597,0,0
0.0007616143,0,0
0.013939885,0,0
0.58169866,1,1
0.0001872701,0,0
0.48290408,0,1
0.00086125464,0,0
0.005428722,0,0
0.0014929645,0,0
0.0042600348,0,0
0.0079787765,0,0
0.0005211855,0,0
0.0004550894,0,0
0.010439351,0,0
0.02743689,0,0
0.12833248,0,0
0.0005273037,0,0
0.0010497661,0,0
0.04260892,0,0
0.017687377,0,0
0.00047621096,0,0
0.0025512218,0,0
0.98882735,1,1
0.2894596,0,0
0.2840387,0,0
0.00038144807,0,0
0.020918965,0,0
0.025740355,0,0
0.035406455,0,0
0.0005827512,0,0
0.0022260076,0,0
0.13403933,0,1
0.0002664479,0,0
0.9996505,1,1
0.004770441,0,0
0.021474212,0,0
0.012696161,0,0
0.11067671,0,0
0.9675385,1,1
0.0064849476,0,0
0.0001430817,0,0
0.95579726,1,1
0.0004591304,0,0
0.003481536,0,0
0.3986588,0,1
0.0028179714,0,0
0.9333537,1,1
0.0008740341,0,0
0.00015444437,0,0
0.0026260454,0,0
0.0022187436,0,0
0.35291532,0,0
0.99530494,1,1
0.002646645,0,0
0.16854842,0,0
0.007971767,0,0
0.00037398702,0,0
0.0020347568,0,0
0.005898015,0,0
0.11709914,0,0
0.002295709,0,0
0.31814966,0,0
0.054445427,0,0
0.0003950403,0,0
0.001470135,0,0
0.024464965,0,0
0.03903213,0,0
0.99544996,1,1
0.024284478,0,0
0.7474831,1,0
0.002229533,0,0
0.0006242822,0,0
0.983368,1,1
0.0005278604,0,0
0.880738,1,0
0.0029139733,0,0
0.020023577,0,0
0.9867655,1,1
0.41527072,0,1
0.050886434,0,0
0.99520445,1,1
0.0015309076,0,0
0.0008280338,0,0
0.0005148776,0,0
0.004259784,0,0
0.0012275068,0,0
0.08451992,0,1
0.017420173,0,0
0.0007767725,0,0
0.00076186616,0,0
0.0010108545,0,0
0.09257818,0,0
0.013386109,0,0
0.7043697,1,1
0.0011875174,0,0
0.8051271,1,1
